"Date","Year","Month","DoY","site","veg","region","DewType","DewDur","z_GPP_NT","z_GPP_DT","LE","H","Rn","Ta","Tc","RH","VPD","WS","SWC"
"2022/9/26",2022,9,269,"KONZ","Grasslands","Drylands","nodew",0,0.015424425,-0.578089785,106.4521526,114.1691587,290.4075,19.37879167,21.58458333,38.1475,15.49755923,2.031933039,13.94503333
"2022/9/27",2022,9,270,"KONZ","Grasslands","Drylands","nodew",0,-0.423339759,-0.91106008,97.80036665,66.24520531,287.1354167,24.08170833,25.61208333,30.38125,21.69583803,3.744349233,13.10317708
"2022/9/28",2022,9,271,"KONZ","Grasslands","Drylands","nodew",0,-1.190817264,-1.175184229,56.13891677,90.26728965,288.3020833,18.06408333,21.75625,43.29083333,13.12153963,6.15180878,12.33909792
"2022/9/29",2022,9,272,"KONZ","Grasslands","Drylands","nodew",0,-1.234182476,-1.406903953,40.86233439,68.59799692,282.02625,18.89975,21.905,42.68125,13.60203409,4.921295599,11.32781736
"2022/9/30",2022,9,273,"KONZ","Grasslands","Drylands","nodew",0,-1.054102633,-1.547519428,48.81903217,66.43636335,236.66125,20.72904167,22.66791667,41.24375,15.31717647,5.379275899,10.96239583
"2022/10/1",2022,10,274,"KONZ","Grasslands","Drylands","nodew",0,1.317529998,1.921095295,38.99506827,65.3710699,266.4754167,21.37479167,24.435,36.0975,17.70736219,3.087321138,10.15450764
"2022/10/2",2022,10,275,"KONZ","Grasslands","Drylands","nodew",0,1.812914154,2.229846031,53.44496658,89.41242673,263.2283333,21.39054167,24.41083333,36.22791667,17.98159701,2.839930758,10.83646528
"2022/10/3",2022,10,276,"KONZ","Grasslands","Drylands","nodew",0,1.414910065,2.29069831,59.07714986,95.02442825,256.6416667,23.46725,25.71416667,32.47458333,21.09938418,4.460051891,10.02093611
"2022/10/4",2022,10,277,"KONZ","Grasslands","Drylands","nodew",0,1.358410515,1.892251446,68.02241162,93.94794917,223.3721739,24.13641667,25.61291667,32.57666667,21.73905247,4.636790053,9.574412698
"2022/10/5",2022,10,278,"KONZ","Grasslands","Drylands","nodew",0,1.849266663,1.606161992,62.18984152,130.6351977,253.5129167,21.37608333,24.66791667,49.49,13.9451419,3.548752534,8.9133125
"2022/10/6",2022,10,279,"KONZ","Grasslands","Drylands","dew",2,1.223335089,1.11142933,58.63156626,127.2249988,250.7479167,21.623125,24.97041667,49.35833333,14.89118449,3.215745756,9.531075
"2022/10/7",2022,10,280,"KONZ","Grasslands","Drylands","nodew",0,-0.261118521,-0.11365566,36.34931058,44.83198993,112.50125,8.553416667,11.64333333,70.7575,3.252085007,4.150739725,9.43876875
"2022/10/8",2022,10,281,"KONZ","Grasslands","Drylands","nodew",0,1.237472382,0.406818257,57.57334929,145.1109678,240.9916667,13.401125,17.07708333,50.31083333,8.486263518,3.616026417,8.7024625
"2022/10/9",2022,10,282,"KONZ","Grasslands","Drylands","nodew",0,0.661687042,0.35540008,57.49722841,141.6043419,240.8166667,19.40954167,22.15916667,41.47541667,14.69999581,3.486005442,8.8845625
"2022/10/10",2022,10,283,"KONZ","Grasslands","Drylands","nodew",0,0.137674246,0.054446387,62.14400695,115.7566947,209.8316667,21.494,22.94916667,40.65375,16.5889307,2.688517487,9.776663194
"2022/10/11",2022,10,284,"KONZ","Grasslands","Drylands","nodew",0,0.456916736,-0.242472654,30.31385073,96.73604533,218.12875,23.114,24.90958333,60.17291667,12.58907505,10.19408842,9.290284028
"2022/10/12",2022,10,285,"KONZ","Grasslands","Drylands","dew",0.5,0.116399073,-0.408879286,81.38955455,113.8828594,237.2404167,16.608125,18.65625,46.61,11.2190467,4.91458222,16.11447431
"2022/10/13",2022,10,286,"KONZ","Grasslands","Drylands","nodew",0,0.430345953,-0.401792584,54.14051508,98.90683879,230.2220833,14.75041667,16.88083333,29.27541667,12.62325468,7.625250404,14.32554653
"2022/10/14",2022,10,287,"KONZ","Grasslands","Drylands","nodew",0,0.206486861,-0.526012201,48.71785094,60.29415866,182.4270833,18.223875,19.24291667,28.1075,16.56316591,6.719007388,13.55817778
"2022/10/15",2022,10,288,"KONZ","Grasslands","Drylands","nodew",0,-0.289346359,-0.510089026,50.40892501,87.40617402,179.5775,17.09308333,18.93666667,30.86208333,14.41197855,3.087384361,13.59066458
"2022/10/16",2022,10,289,"KONZ","Grasslands","Drylands","dew",0.5,-0.138610132,-0.461442284,45.41717267,97.6764328,188.1125,13.43583333,16.54,49.34375,8.225474507,3.76932521,13.24268403
"2022/10/17",2022,10,290,"KONZ","Grasslands","Drylands","nodew",0,0.303482673,-0.373161464,37.12081002,140.9442515,224.0183333,6.056416667,10.9375,38.64125,6.213041199,4.992689753,11.92046736
"2022/10/18",2022,10,291,"KONZ","Grasslands","Drylands","nodew",0,0.271050098,-0.438931092,27.234227,166.3884067,219.6179167,2.167416667,8.146666667,38.15291667,4.737881745,3.637372299,11.62722014
"2022/10/19",2022,10,292,"KONZ","Grasslands","Drylands","nodew",0,-0.741394871,-0.536979092,NA,18.03070997,167.568,9.908,12.84083333,27.575,10.26021027,3.494110884,11.04438854
"2022/10/20",2022,10,293,"KONZ","Grasslands","Drylands","nodew",0,-1.00103557,-0.631998425,31.58849069,104.496932,195.7741667,17.85145833,19.655,33.80708333,15.74128987,3.784659433,11.30053611
"2022/10/21",2022,10,294,"KONZ","Grasslands","Drylands","nodew",0,-0.876647691,-0.714658031,31.06204372,66.37401588,182.0941667,23.707,24.565,24.64625,23.92391199,7.611823051,11.93470556
"2022/10/22",2022,10,295,"KONZ","Grasslands","Drylands","nodew",0,-1.025665103,-0.712819443,26.51605732,78.38201745,190.7520833,23.21291667,24.51125,37.39916667,19.12864947,7.548858032,12.27989931
"2022/10/23",2022,10,296,"KONZ","Grasslands","Drylands","nodew",0,-0.956851469,-0.723731651,17.55640652,53.64052968,157.9925,25.406375,25.85458333,46.95666667,17.73183127,14.04544113,11.95360208
"2022/10/24",2022,10,297,"KONZ","Grasslands","Drylands","nodew",0,-1.134416425,-0.824673457,15.41419309,-11.19497904,35.08478261,9.553125,11.07458333,85.34333333,1.875288422,3.467335351,13.34710069
"2022/10/25",2022,10,298,"KONZ","Grasslands","Drylands","dew",2.5,-1.250547879,-0.685768778,53.62396951,75.3067914,201.8441667,10.34425,13.02166667,49.48,7.259303098,5.215648437,12.00777292
"2022/10/26",2022,10,299,"KONZ","Grasslands","Drylands","nodew",0,-0.937263085,-0.709593614,25.56995817,63.67674278,152.1658333,13.226625,15.13916667,40.85541667,9.73866574,2.96951399,13.02921944
"2022/10/27",2022,10,300,"KONZ","Grasslands","Drylands","nodew",0,-0.867045284,-0.719768152,12.69441517,42.59304059,140.0979167,13.64791667,15.38833333,46.61916667,8.81558803,5.470765171,12.45025694
"2022/10/28",2022,10,301,"KONZ","Grasslands","Drylands","nodew",0,-1.121795122,-0.698008824,38.96429069,89.35183449,190.2275,13.906,16.99375,54.6175,8.002670044,3.405362221,14.21660208
"2022/10/29",2022,10,302,"KONZ","Grasslands","Drylands","nodew",0,-1.089285951,-0.710871211,28.00189532,94.58342358,166.0770833,13.95316667,17.015,47.63,9.449769096,2.76725693,12.88007153
"2022/10/30",2022,10,303,"KONZ","Grasslands","Drylands","nodew",0,-1.106858087,-0.722840196,20.72463688,63.49994464,117.66625,14.86929167,17.25875,48.62791667,9.40585463,2.714874207,13.79985972
"2017/8/1",2017,8,213,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.021543634,NA,NA,309.3770833,27.114,46.26727273,29.97708333,25.92107375,NA,11.59543478
"2017/8/2",2017,8,214,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.485504478,NA,NA,282.0718182,27.14829167,45.05916667,29.62333333,25.92187738,NA,11.12288958
"2017/8/4",2017,8,216,"MOAB","Grasslands","Drylands","dew",6,NA,0.15744357,NA,NA,280.9616667,26.54966667,37.84041667,30.04166667,24.9592008,NA,10.04043333
"2017/8/5",2017,8,217,"MOAB","Grasslands","Drylands","nodew",0,NA,2.57103222,NA,NA,215.6695833,22.62666667,38.87125,52.67875,14.00212998,NA,9.969554167
"2017/8/6",2017,8,218,"MOAB","Grasslands","Drylands","dew",2,NA,1.836646343,NA,NA,260.3583333,23.218625,34.12458333,45.11208333,16.56148701,NA,10.00943264
"2017/8/7",2017,8,219,"MOAB","Grasslands","Drylands","nodew",0,NA,1.84924155,NA,NA,325.3829167,23.15795833,33.07791667,42.61166667,17.24955483,NA,11.22231875
"2017/8/8",2017,8,220,"MOAB","Grasslands","Drylands","nodew",0,NA,1.208601244,NA,NA,310.4054167,24.12354167,40.16666667,36.9575,19.97595764,NA,11.22045625
"2017/8/9",2017,8,221,"MOAB","Grasslands","Drylands","nodew",0,NA,0.317192149,NA,NA,286.0320833,25.55991667,43.95541667,30.78083333,23.91673905,NA,11.00589931
"2017/8/10",2017,8,222,"MOAB","Grasslands","Drylands","nodew",0,NA,0.237807228,NA,NA,305.4820833,25.53575,47.27583333,29.23041667,24.86505593,NA,10.44987153
"2017/8/11",2017,8,223,"MOAB","Grasslands","Drylands","nodew",0,NA,1.337997098,NA,NA,189.98875,23.85558333,33.29625,36.72541667,18.94494992,NA,10.27590278
"2017/8/12",2017,8,224,"MOAB","Grasslands","Drylands","dew",0.5,NA,0.351680474,NA,NA,261.2504167,24.67720833,44.72375,37.78125,20.28886139,NA,9.43259375
"2017/8/13",2017,8,225,"MOAB","Grasslands","Drylands","dew",4.5,NA,0.836328627,NA,NA,331.4291667,24.61808333,44.11041667,35.60833333,21.72399124,NA,9.06485
"2017/8/14",2017,8,226,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.053119056,NA,NA,315.4195833,26.26466667,47.29666667,26.28916667,26.18421198,NA,9.113075
"2017/8/15",2017,8,227,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.123341942,NA,NA,171.9870833,23.21029167,36.5275,16.855,23.89130913,NA,8.638527083
"2017/8/16",2017,8,228,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.051688767,NA,NA,299.3583333,23.71175,47.16,17.25625,25.43820953,NA,8.307288194
"2017/8/17",2017,8,229,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.726629658,NA,NA,300.02,26.39465217,49.14173913,14.38130435,30.58987879,NA,8.374136364
"2017/8/18",2017,8,230,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.890803341,NA,NA,290.2133333,27.135,48.73625,15.55833333,31.60328011,NA,8.011233333
"2017/8/19",2017,8,231,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.967395477,NA,NA,274.9566667,27.541875,47.6675,15.98666667,32.13793651,NA,8.616920139
"2017/8/20",2017,8,232,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.034486033,NA,NA,254.9808333,27.33266667,46.60625,17.99875,30.99845113,NA,8.368848611
"2017/8/21",2017,8,233,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.123362724,NA,NA,272.0433333,25.94120833,45.42541667,27.11583333,25.46252238,NA,8.022357639
"2017/8/22",2017,8,234,"MOAB","Grasslands","Drylands","nodew",0,NA,0.14557202,NA,NA,201.8083333,25.25483333,43.43041667,30.14583333,23.06888261,NA,8.182968056
"2017/8/23",2017,8,235,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.320534341,NA,NA,275.6795833,26.22425,47.79708333,26.20708333,26.2868429,NA,8.015525694
"2017/8/24",2017,8,236,"MOAB","Grasslands","Drylands","nodew",0,NA,0.325000246,NA,NA,253.2133333,24.58941667,43.54583333,29.77958333,22.46778016,NA,7.76101875
"2017/8/25",2017,8,237,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.01645289,NA,NA,291.2716667,25.678625,48.11833333,26.34875,25.64867362,NA,7.739495833
"2017/8/26",2017,8,238,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.119937714,NA,NA,275.835,28.30833333,48.17625,16.73291667,33.65657543,NA,8.216789583
"2017/8/27",2017,8,239,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.236991463,NA,NA,274.78,28.69566667,48.31,17.6175,33.80313336,NA,8.156791667
"2017/8/28",2017,8,240,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.486601049,NA,NA,261.7433333,29.12870833,48.54166667,18.02041667,34.18570316,NA,8.722160417
"2017/8/29",2017,8,241,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.347082379,NA,NA,258.0625,28.97095833,48.61875,18.76,33.61917845,NA,8.068336111
"2017/8/30",2017,8,242,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.232832854,NA,NA,217.3779167,28.53079167,44.66708333,19.81833333,32.09117972,NA,8.060315278
"2017/8/31",2017,8,243,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.268449167,NA,NA,263.6691304,26.68773913,44.64391304,23.84521739,26.98065699,NA,7.786999275
"2017/9/1",2017,9,244,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.256604012,NA,NA,269.9254167,24.61641667,44.33333333,29.10583333,23.22320877,NA,8.534552778
"2017/9/2",2017,9,245,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.243761243,NA,NA,254.4516667,28.48754167,47.57625,19.68875,32.85072233,NA,7.728338889
"2017/9/3",2017,9,246,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.441220617,NA,NA,253.13125,29.41495833,48.12791667,16.49916667,36.02684678,NA,8.074595139
"2017/9/4",2017,9,247,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.535002356,NA,NA,251.0591667,28.96354167,46.45833333,13.72,36.30179062,NA,8.881928472
"2017/9/5",2017,9,248,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.663922707,NA,NA,234.5325,29.39904167,46.00958333,15.64666667,35.53057968,NA,7.750545833
"2017/9/6",2017,9,249,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.179201586,NA,NA,214.1347826,26.60466667,39.39083333,20.57791667,28.92656968,NA,7.637770139
"2017/9/7",2017,9,250,"MOAB","Grasslands","Drylands","dew",10,NA,-0.864039349,NA,NA,268.9595833,25.96516667,29.34666667,24.64583333,26.21823823,NA,8.938132639
"2017/9/8",2017,9,251,"MOAB","Grasslands","Drylands","dew",0.5,NA,-0.715449618,NA,NA,174.8004167,24.88383333,32.6375,26.04125,24.30376188,NA,9.12241875
"2017/9/9",2017,9,252,"MOAB","Grasslands","Drylands","dew",0.5,NA,-0.054637684,NA,NA,174.9308333,23.74408333,33.97666667,33.10125,20.1718504,NA,8.38304375
"2017/9/10",2017,9,253,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.111189114,NA,NA,228.6170833,23.95241667,41.12041667,39.47083333,19.08079112,NA,8.320364583
"2017/9/11",2017,9,254,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.548324126,NA,NA,241.97625,25.80658333,42.55791667,30.79333333,24.52554159,NA,8.210350694
"2017/9/12",2017,9,255,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.005538273,NA,NA,256.83,27.39813636,44.68956522,23.14954545,29.01598014,NA,8.414931061
"2017/9/13",2017,9,256,"MOAB","Grasslands","Drylands","dew",1.5,NA,-0.534467285,NA,NA,280.6075,25.10783333,30.64583333,28.46583333,24.6939605,NA,8.595027083
"2017/9/14",2017,9,257,"MOAB","Grasslands","Drylands","dew",1,NA,0.094458163,NA,NA,131.8570833,18.18995833,23.69958333,55.2725,10.71639855,NA,8.383433333
"2017/9/15",2017,9,258,"MOAB","Grasslands","Drylands","dew",9.5,NA,1.051206079,NA,NA,261.4220833,17.3355,21.18125,47.56916667,11.09954333,NA,11.63577917
"2017/9/16",2017,9,259,"MOAB","Grasslands","Drylands","dew",2,NA,1.260610968,NA,NA,275.6945833,16.5535,29.335,44.85875,11.30968127,NA,11.1597875
"2017/9/17",2017,9,260,"MOAB","Grasslands","Drylands","nodew",0,NA,0.12326057,NA,NA,235.6475,20.30221739,29.28416667,27.05826087,17.79077893,NA,10.79436667
"2017/9/18",2017,9,261,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.22037035,NA,NA,257.2595833,21.692875,32.71083333,25.44583333,20.58077369,NA,10.33818958
"2017/9/19",2017,9,262,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.569604476,NA,NA,242.5075,21.01191667,31.67583333,17.1875,20.96524558,NA,9.816685417
"2017/9/20",2017,9,263,"MOAB","Grasslands","Drylands","dew",7,NA,-0.286956366,NA,NA,250.3333333,21.96970833,34.08833333,22.37041667,21.20616876,NA,9.555952083
"2017/9/21",2017,9,264,"MOAB","Grasslands","Drylands","dew",1.5,NA,-0.493423159,NA,NA,254.31375,22.13216667,31.36666667,19.76583333,22.27560873,NA,9.09379375
"2017/9/22",2017,9,265,"MOAB","Grasslands","Drylands","nodew",0,NA,0.780915885,NA,NA,192.86375,18.33591667,26.36541667,28.66791667,15.32919424,NA,8.335425
"2017/9/23",2017,9,266,"MOAB","Grasslands","Drylands","nodew",0,NA,0.808784474,NA,NA,114.9245833,13.58329167,NA,53.45125,7.400231645,NA,7.5485625
"2017/9/27",2017,9,270,"MOAB","Grasslands","Drylands","nodew",0,NA,0.612043848,NA,NA,37.59375,9.959791667,12.31083333,67.18666667,3.953649792,NA,7.683649306
"2017/9/28",2017,9,271,"MOAB","Grasslands","Drylands","dew",1.5,NA,1.658705136,NA,NA,162.0428571,11.76452381,15.35,73.18095238,3.878600246,NA,10.72038478
"2017/9/29",2017,9,272,"MOAB","Grasslands","Drylands","dew",7.5,NA,1.425529274,NA,NA,258.55,15.21104167,18.09958333,58.51625,7.918112552,NA,11.662775
"2017/9/30",2017,9,273,"MOAB","Grasslands","Drylands","dew",10.5,NA,1.260396408,NA,NA,192.4779167,16.96766667,21.93083333,54.25125,9.179875321,NA,11.05128889
"2017/10/1",2017,10,274,"MOAB","Grasslands","Drylands","dew",6.5,NA,0.698337428,NA,NA,133.0329167,16.17670833,19.07916667,39.43291667,11.32202404,NA,10.49556667
"2017/10/2",2017,10,275,"MOAB","Grasslands","Drylands","nodew",0,NA,1.770744123,NA,NA,172.1625,4.9835,19.26916667,72.41625,2.53712843,NA,9.120831944
"2017/10/3",2017,10,276,"MOAB","Grasslands","Drylands","dew",2.5,NA,1.836780271,NA,NA,238.4995833,9.37275,22.12625,57.16208333,5.907183604,NA,8.776527083
"2017/10/4",2017,10,277,"MOAB","Grasslands","Drylands","dew",7.5,NA,-1.026030453,NA,NA,220.86875,21.433875,26.81791667,27.34458333,18.99111232,NA,9.58773125
"2017/10/5",2017,10,278,"MOAB","Grasslands","Drylands","dew",4,NA,-1.404007269,NA,NA,207.1308333,21.47616667,27.66041667,22.6625,20.61935526,NA,9.351477083
"2017/10/6",2017,10,279,"MOAB","Grasslands","Drylands","nodew",0,NA,1.098106987,NA,NA,214.8216667,12.302125,21.84958333,23.8725,11.1539077,NA,8.334872917
"2017/10/7",2017,10,280,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.335915621,NA,NA,198.315,15.991375,25.99666667,20.35208333,15.80579871,NA,7.906486111
"2017/10/8",2017,10,281,"MOAB","Grasslands","Drylands","dew",2,NA,-1.530119094,NA,NA,194.5716667,19.74483333,25.99708333,13.27833333,20.7681032,NA,8.00546875
"2017/10/9",2017,10,282,"MOAB","Grasslands","Drylands","nodew",0,NA,1.771776354,NA,NA,209.2508333,4.679375,12.61208333,55.56833333,4.029287272,NA,7.057852778
"2017/10/10",2017,10,283,"MOAB","Grasslands","Drylands","nodew",0,NA,1.127266905,NA,NA,206.4990909,11.06459091,22.31,34.20454545,10.01925915,NA,6.776226389
"2017/10/11",2017,10,284,"MOAB","Grasslands","Drylands","dew",0.5,NA,-0.743417647,NA,NA,173.0445833,16.66279167,21.55708333,20.78416667,15.54332631,NA,7.303377778
"2017/10/12",2017,10,285,"MOAB","Grasslands","Drylands","dew",4,NA,-1.520353185,NA,NA,183.6158333,18.61058333,24.95666667,16.00625,18.43544006,NA,7.715872917
"2017/10/13",2017,10,286,"MOAB","Grasslands","Drylands","dew",1,NA,-1.143802933,NA,NA,177.2666667,16.37395833,24.19916667,16.65958333,16.57215271,NA,7.139760417
"2017/10/14",2017,10,287,"MOAB","Grasslands","Drylands","dew",9.5,NA,0.845493847,NA,NA,187.2141667,9.785541667,18.01958333,17.23166667,10.08024398,NA,6.467660417
"2017/10/15",2017,10,288,"MOAB","Grasslands","Drylands","nodew",0,NA,0.275666386,NA,NA,174.7625,9.357958333,19.92208333,14.47708333,10.9302863,NA,5.747589583
"2017/10/16",2017,10,289,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.696845477,NA,NA,169.5033333,13.53229167,20.3225,12.33375,14.56139565,NA,5.864302083
"2017/10/17",2017,10,290,"MOAB","Grasslands","Drylands","dew",0.5,NA,-0.924618292,NA,NA,164.0275,14.58541667,20.6775,12.36708333,15.72042801,NA,5.856227083
"2017/10/18",2017,10,291,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.324052774,NA,NA,145.3154167,16.408125,21.5375,12.645,17.01352426,NA,6.041852083
"2017/10/19",2017,10,292,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.875680976,NA,NA,111.8341667,18.483125,22.97958333,20.74875,17.27208123,NA,6.385145139
"2017/10/20",2017,10,293,"MOAB","Grasslands","Drylands","dew",4,NA,-0.709051698,NA,NA,155.465,17.68816667,22.73833333,28.30166667,15.18309569,NA,6.528270833
"2017/10/21",2017,10,294,"MOAB","Grasslands","Drylands","nodew",0,NA,1.046222602,NA,NA,166.23625,6.372,17.47625,24.44583333,7.515564037,NA,5.840171528
"2017/10/22",2017,10,295,"MOAB","Grasslands","Drylands","nodew",0,NA,0.042739916,NA,NA,157.2045833,11.89882609,21.47666667,20.53869565,11.83136174,NA,5.45648125
"2017/10/23",2017,10,296,"MOAB","Grasslands","Drylands","nodew",0,NA,0.279683245,NA,NA,159.9468182,12.87236364,19.2925,29.11913043,11.06478417,NA,5.555757639
"2017/10/24",2017,10,297,"MOAB","Grasslands","Drylands","dew",5.5,NA,0.002669577,NA,NA,149.9547826,12.81675,20.79086957,25.31571429,11.84484652,NA,5.516663889
"2017/10/25",2017,10,298,"MOAB","Grasslands","Drylands","dew",0.5,NA,-0.311634878,NA,NA,181.39875,16.19294737,23.52954545,18.92263158,15.91391928,NA,5.705540278
"2017/10/26",2017,10,299,"MOAB","Grasslands","Drylands","dew",1,NA,0.311943145,NA,NA,92.37769231,13.73122727,19.09347826,23.74304348,12.67458777,NA,5.254347826
"2017/10/27",2017,10,300,"MOAB","Grasslands","Drylands","dew",5,NA,0.766386385,NA,NA,144.7704167,9.415125,18.4475,32.145,8.643327159,NA,4.996145833
"2017/10/28",2017,10,301,"MOAB","Grasslands","Drylands","nodew",0,NA,0.572726774,NA,NA,147.5579167,10.86854167,18.87708333,29.10416667,9.810005511,NA,4.858418056
"2017/10/29",2017,10,302,"MOAB","Grasslands","Drylands","dew",2.5,NA,-0.025598301,NA,NA,141.0129167,13.2305,20.03291667,30.97583333,11.55942915,NA,5.041329167
"2017/10/30",2017,10,303,"MOAB","Grasslands","Drylands","dew",2,NA,-0.318407759,NA,NA,113.8370833,13.69304167,18.64708333,28.965,11.81991276,NA,5.008601389
"2017/10/31",2017,10,304,"MOAB","Grasslands","Drylands","nodew",0,NA,0.442992412,NA,NA,20.13375,14.63375,14.845,29.49875,11.9709904,NA,6.1108375
"2018/4/1",2018,4,91,"MOAB","Grasslands","Drylands","dew",6.5,NA,-0.593172574,NA,NA,227.0075,15.8465,29.3575,17.39708333,15.41644326,NA,9.389661111
"2018/4/2",2018,4,92,"MOAB","Grasslands","Drylands","dew",8,NA,-1.053594489,NA,NA,237.04625,16.33841667,27.98583333,15.44375,16.16349647,NA,9.235626389
"2018/4/3",2018,4,93,"MOAB","Grasslands","Drylands","nodew",0,NA,0.959141496,NA,NA,290.0491667,4.480666667,25.6725,11.68166667,7.681295041,NA,8.570025
"2018/4/4",2018,4,94,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.58334639,NA,NA,190.2941667,12.33625,24.80958333,7.818333333,13.84715336,NA,7.999079861
"2018/4/5",2018,4,95,"MOAB","Grasslands","Drylands","dew",1,NA,0.380209346,NA,NA,218.9808333,12.35791667,28.04666667,21.22791667,11.77056077,NA,7.957916667
"2018/4/6",2018,4,96,"MOAB","Grasslands","Drylands","dew",2,NA,-0.280311292,NA,NA,149.62,15.51691667,24.18041667,26.77333333,13.34590792,NA,8.543592361
"2018/4/7",2018,4,97,"MOAB","Grasslands","Drylands","dew",1,NA,0.43951027,NA,NA,164.4325,16.67779167,28.3775,43.99541667,11.45256419,NA,8.650021528
"2018/4/8",2018,4,98,"MOAB","Grasslands","Drylands","dew",3,NA,1.354303042,NA,NA,351.0441667,10.90495833,21.21625,40.24083333,8.221298293,NA,13.00948056
"2018/4/9",2018,4,99,"MOAB","Grasslands","Drylands","nodew",0,NA,1.001286803,NA,NA,320.9204167,9.600208333,26.93125,28.17916667,8.950522238,NA,11.64356806
"2018/4/10",2018,4,100,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.196761653,NA,NA,252.0441667,14.463875,29.49625,19.82875,14.23460694,NA,11.19361944
"2018/4/11",2018,4,101,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.600608739,NA,NA,273.6617391,19.52856522,32.71652174,11.84173913,20.66017547,NA,11.60610652
"2018/4/12",2018,4,102,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.007867383,NA,NA,218.8933333,15.20841667,24.52708333,17.31875,14.80149642,NA,11.21087222
"2018/4/13",2018,4,103,"MOAB","Grasslands","Drylands","nodew",0,NA,0.673904365,NA,NA,246.1366667,3.567333333,19.93875,28.66375,5.79666814,NA,9.375463194
"2018/4/14",2018,4,104,"MOAB","Grasslands","Drylands","nodew",0,NA,1.406572485,NA,NA,325.8283333,7.447625,29.05833333,23.07583333,8.36687313,NA,9.136265278
"2018/4/15",2018,4,105,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.339147768,NA,NA,287.1545833,15.00675,36.37125,16.90958333,15.14001303,NA,9.226896528
"2018/4/16",2018,4,106,"MOAB","Grasslands","Drylands","nodew",0,NA,-1.406364324,NA,NA,151.37875,17.09016667,22.44541667,9.72,17.88795526,NA,9.86046875
"2018/4/17",2018,4,107,"MOAB","Grasslands","Drylands","nodew",0,NA,1.27406357,NA,NA,307.26,7.296041667,25.77083333,20.67583333,8.141416947,NA,9.022447917
"2018/4/18",2018,4,108,"MOAB","Grasslands","Drylands","nodew",0,NA,1.060854552,NA,NA,303.5595833,8.639625,34.33208333,14.22916667,10.2225037,NA,8.073847917
"2018/4/19",2018,4,109,"MOAB","Grasslands","Drylands","nodew",0,NA,-0.88214138,NA,NA,141.49875,16.17420833,19.64833333,9.376666667,17.10903173,NA,8.213869444
"2018/4/20",2018,4,110,"MOAB","Grasslands","Drylands","nodew",0,NA,1.544451502,NA,NA,300.4941667,8.025208333,31.64166667,31.90916667,7.400540288,NA,8.057054167
"2018/4/22",2018,4,112,"MOAB","Grasslands","Drylands","dew",6.5,NA,-0.097690116,NA,NA,315.29625,16.45791667,37.16291667,27.61958333,14.3206225,NA,8.816929167
"2018/4/23",2018,4,113,"MOAB","Grasslands","Drylands","dew",1,NA,-1.111091151,NA,NA,353.421,19.5584,40.42529412,16.3765,19.93424839,NA,9.033346528
"2018/4/25",2018,4,115,"MOAB","Grasslands","Drylands","nodew",0,NA,0.819442263,NA,NA,NA,12.16282609,36.20541667,18.93782609,12.4700936,NA,8.009678472
"2018/4/26",2018,4,116,"MOAB","Grasslands","Drylands","dew",0.5,NA,-0.307841472,NA,NA,329.61125,16.43291667,36.72,15.55125,16.27403929,NA,8.16038125
"2018/4/27",2018,4,117,"MOAB","Grasslands","Drylands","dew",1,NA,-1.500178942,NA,NA,305.5291667,20.03391667,42.51416667,13.28458333,21.39488051,NA,8.205629167
